PERMISSION NOTICE

The Microsoft “Terms of Use” (available at the www.microsoft.com website) govern all glossary terms in this document (“Glossary Terms”).  The following supplemental terms and conditions also apply.  If there is any conflict between the Terms of Use and the following terms and conditions, the following terms and conditions will take
Precedence over the Terms of Use.
         
1. No part of the Glossary Terms may be reproduced, adapted, distributed, or transmitted in any form or by any means, electronic, mechanical, or otherwise, including photocopying and entry into an information storage and/or retrieval system, for any purpose without the prior express consent of Microsoft Corporation. 

2. You may use the Glossary Terms in the development of any application software and you may also use the Glossary Terms for personal or non-commercial purposes only without the prior written consent of Microsoft Corporation, and only if all copies contain this Permission Notice and the Microsoft copyright notice in the Terms of Use.         
                                                                                                                                
3. You are not permitted to make any modifications, deletions or additions to the Glossary Terms.
 
4. Except as expressly set forth above, Microsoft’s publication of the Glossary Terms does not grant any rights to use, distribute, or implement any technology or intellectual property rights. All rights not expressly granted herein are expressly reserved by Microsoft.
"Source Term",,"Translation",,"String Category",,"Platform",,"Product",,"Version"
"Replied to a conversation you are part of in {0}",,"Đã trả lời một cuộc hội thoại mà bạn tham gia trong {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"+ {0} others replied to your conversation in {1}",,"+ {0} người khác đã trả lời cuộc hội thoại của bạn trong {1}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Replied to your conversation in {0}",,"Đã trả lời cuộc hội thoại của bạn trong {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"+ {0} other replied to your conversation in {1}",,"+ {0} người khác đã trả lời cuộc hội thoại của bạn trong {1}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"+ {0} other replied to a conversation you are part of in {1}",,"+ {0} người khác đã trả lời cuộc hội thoại mà bạn tham gia trong {1}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"{0} and {1} others",,"{0} và {1} người khác",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"{0} and 1 other",,"{0} và 1 người khác",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"an unavailable team: {0}",,"nhóm không có: {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"+ {0} others participated in a conversation in {1}",,"+ {0} người khác đã tham gia vào cuộc hội thoại trong {1}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"+ {0} other participated in a conversation in {1}",,"+ {0} người khác đã tham gia vào cuộc hội thoại trong {1}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Posted a new message in {0}",,"Đã gửi một tin nhắn mới trong {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Participated in a conversation in {0}",,"Đã tham gia cuộc hội thoại trong {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"{0}, {1}, and {2} more",,"{0}, {1} và {2} người khác",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"{0} older replies",,"{0} tin nhắn trả lời cũ",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Added you to {0}",,"Đã thêm bạn vào {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Made you an owner of {0} team",,"Đã tăng cấp bạn thành chủ sở hữu của nhóm {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Sorry, we're having trouble signing you in. Please try again.",,"Rất tiếc, chúng tôi đang gặp sự cố khi giúp bạn đăng nhập. Vui lòng thử lại.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Powered by GIPHY",,"Do GIPHY cung cấp",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Administrator has disabled chat for one or more users",,"Quản trị viên đã tắt tính năng trò chuyện của một hoặc nhiều người dùng",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"{0} Participants",,"{0} người tham gia",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"IMPORTANT!",,"QUAN TRỌNG!",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Place call on hold",,"Đặt cuộc gọi ở trạng thái chờ",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Hold Call",,"Giữ máy",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"{0}h ago",,"{0} giờ trước",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
